"database_name","source_object","object_type","object_engine","object_total_rows","object_modified_at","object_comment","field_position","field_name","field_type","is_nullable","default_kind","default_expression","field_comment","is_in_partition_key","is_in_sorting_key","is_in_primary_key","is_in_sampling_key","compression_codec","serialization_hint"
"cna","v_jp_researchers_assistant_professor_experience","VIEW","View",\N,"2026-07-18 18:53:43","",5,"college","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_assistant_professor_experience","VIEW","View",\N,"2026-07-18 18:53:43","",6,"college_country","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_assistant_professor_experience","VIEW","View",\N,"2026-07-18 18:53:43","",7,"operation_type","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_assistant_professor_experience","VIEW","View",\N,"2026-07-18 18:53:43","",8,"admin1","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_assistant_professor_experience","VIEW","View",\N,"2026-07-18 18:53:43","",9,"admin2","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor","VIEW","View",\N,"2026-07-18 18:54:36","",1,"researcher_user_id","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor","VIEW","View",\N,"2026-07-18 18:54:36","",2,"degree_en","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor","VIEW","View",\N,"2026-07-18 18:54:36","",3,"degree_ja","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor","VIEW","View",\N,"2026-07-18 18:54:36","",4,"degree_institution_ja","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor","VIEW","View",\N,"2026-07-18 18:54:36","",5,"degree_institution_en","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor","VIEW","View",\N,"2026-07-18 18:54:36","",6,"affiliation","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor","VIEW","View",\N,"2026-07-18 18:54:36","",7,"college","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor","VIEW","View",\N,"2026-07-18 18:54:36","",8,"college_country","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor","VIEW","View",\N,"2026-07-18 18:54:36","",9,"operation_type","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor","VIEW","View",\N,"2026-07-18 18:54:36","",10,"admin1","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor","VIEW","View",\N,"2026-07-18 18:54:36","",11,"admin2","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor","VIEW","View",\N,"2026-07-18 18:54:36","",12,"degree_institution_code","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor","VIEW","View",\N,"2026-07-18 18:54:36","",13,"degree_date","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor_detail","VIEW","View",\N,"2025-08-15 18:01:43","",1,"researcher_user_id","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor_detail","VIEW","View",\N,"2025-08-15 18:01:43","",2,"family_name","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor_detail","VIEW","View",\N,"2025-08-15 18:01:43","",3,"given_name","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor_detail","VIEW","View",\N,"2025-08-15 18:01:43","",4,"gender","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor_detail","VIEW","View",\N,"2025-08-15 18:01:43","",5,"degree","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor_detail","VIEW","View",\N,"2025-08-15 18:01:43","",6,"degree_date","Nullable(Int32)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor_detail","VIEW","View",\N,"2025-08-15 18:01:43","",7,"degree_institute","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor_detail","VIEW","View",\N,"2025-08-15 18:01:43","",8,"degreeType","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor_detail","VIEW","View",\N,"2025-08-15 18:01:43","",9,"discipline","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor_detail","VIEW","View",\N,"2025-08-15 18:01:43","",10,"disciplineCount","UInt64",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor_detail","VIEW","View",\N,"2025-08-15 18:01:43","",11,"research","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_degree_of_doctor_detail","VIEW","View",\N,"2025-08-15 18:01:43","",12,"last_modify_date","DateTime",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_full_professor_experience","VIEW","View",\N,"2026-07-18 18:51:46","",1,"researcher_user_id","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_full_professor_experience","VIEW","View",\N,"2026-07-18 18:51:46","",2,"from_date","Int16",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_full_professor_experience","VIEW","View",\N,"2026-07-18 18:51:46","",3,"to_date","Int16",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_full_professor_experience","VIEW","View",\N,"2026-07-18 18:51:46","",4,"affiliation","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_full_professor_experience","VIEW","View",\N,"2026-07-18 18:51:46","",5,"college","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_full_professor_experience","VIEW","View",\N,"2026-07-18 18:51:46","",6,"college_country","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_full_professor_experience","VIEW","View",\N,"2026-07-18 18:51:46","",7,"operation_type","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_full_professor_experience","VIEW","View",\N,"2026-07-18 18:51:46","",8,"admin1","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_full_professor_experience","VIEW","View",\N,"2026-07-18 18:51:46","",9,"admin2","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project","VIEW","View",\N,"2026-07-01 18:46:43","",1,"kaken_id","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project","VIEW","View",\N,"2026-07-01 18:46:43","",2,"research_category","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project","VIEW","View",\N,"2026-07-01 18:46:43","",3,"allocation_type","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project","VIEW","View",\N,"2026-07-01 18:46:43","",4,"research_field","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project","VIEW","View",\N,"2026-07-01 18:46:43","",5,"research_institution","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project","VIEW","View",\N,"2026-07-01 18:46:43","",6,"primary_investigator","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project","VIEW","View",\N,"2026-07-01 18:46:43","",7,"project_period_start","Nullable(Date)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project","VIEW","View",\N,"2026-07-01 18:46:43","",8,"project_period_end","Nullable(Date)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project","VIEW","View",\N,"2026-07-01 18:46:43","",9,"project_status","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project","VIEW","View",\N,"2026-07-01 18:46:43","",10,"keywords","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project","VIEW","View",\N,"2026-07-01 18:46:43","",11,"abstracts","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project_annual_budget","VIEW","View",\N,"2026-07-03 08:53:05","",1,"kaken_id","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project_annual_budget","VIEW","View",\N,"2026-07-03 08:53:05","",2,"budget_year","Nullable(UInt16)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project_annual_budget","VIEW","View",\N,"2026-07-03 08:53:05","",3,"total_budget","Nullable(UInt64)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project_annual_budget","VIEW","View",\N,"2026-07-03 08:53:05","",4,"direct_budget","Nullable(UInt64)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project_member","VIEW","View",\N,"2026-07-03 08:53:05","",1,"kaken_id","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project_member","VIEW","View",\N,"2026-07-03 08:53:05","",2,"kaken_researcher_id","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project_member","VIEW","View",\N,"2026-07-03 08:53:05","",3,"user_id","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project_member","VIEW","View",\N,"2026-07-03 08:53:05","",4,"researcher_name","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project_member","VIEW","View",\N,"2026-07-03 08:53:05","",5,"institution","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project_member","VIEW","View",\N,"2026-07-03 08:53:05","",6,"role","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project_member","VIEW","View",\N,"2026-07-03 08:53:05","",7,"role_detail","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project_member","VIEW","View",\N,"2026-07-03 08:53:05","",8,"person_order","UInt16",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_kaken_project_member","VIEW","View",\N,"2026-07-03 08:53:05","",9,"grant_url","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_lecture_experience","VIEW","View",\N,"2026-07-18 18:56:28","",1,"researcher_user_id","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_lecture_experience","VIEW","View",\N,"2026-07-18 18:56:28","",2,"from_date","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_lecture_experience","VIEW","View",\N,"2026-07-18 18:56:28","",3,"to_date","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_lecture_experience","VIEW","View",\N,"2026-07-18 18:56:28","",4,"affiliation","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_lecture_experience","VIEW","View",\N,"2026-07-18 18:56:28","",5,"college","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_lecture_experience","VIEW","View",\N,"2026-07-18 18:56:28","",6,"college_country","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_lecture_experience","VIEW","View",\N,"2026-07-18 18:56:28","",7,"admin1","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_lecture_experience","VIEW","View",\N,"2026-07-18 18:56:28","",8,"admin2","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_lecture_experience","VIEW","View",\N,"2026-07-18 18:56:28","",9,"operation_type","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_post_doctoral_experience","VIEW","View",\N,"2026-07-18 18:57:19","",1,"researcher_user_id","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_post_doctoral_experience","VIEW","View",\N,"2026-07-18 18:57:19","",2,"affiliation","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_post_doctoral_experience","VIEW","View",\N,"2026-07-18 18:57:19","",3,"job","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_post_doctoral_experience","VIEW","View",\N,"2026-07-18 18:57:19","",4,"from_date","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_post_doctoral_experience","VIEW","View",\N,"2026-07-18 18:57:19","",5,"to_date","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_post_doctoral_experience","VIEW","View",\N,"2026-07-18 18:57:19","",6,"college","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_post_doctoral_experience","VIEW","View",\N,"2026-07-18 18:57:19","",7,"college_country","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_post_doctoral_experience","VIEW","View",\N,"2026-07-18 18:57:19","",8,"operation_type","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_post_doctoral_experience","VIEW","View",\N,"2026-07-18 18:57:19","",9,"admin1","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_post_doctoral_experience","VIEW","View",\N,"2026-07-18 18:57:19","",10,"admin2","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_teaching_assistant_experience","VIEW","View",\N,"2026-07-18 18:58:12","",1,"researcher_user_id","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_teaching_assistant_experience","VIEW","View",\N,"2026-07-18 18:58:12","",2,"from_date","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_teaching_assistant_experience","VIEW","View",\N,"2026-07-18 18:58:12","",3,"to_date","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_teaching_assistant_experience","VIEW","View",\N,"2026-07-18 18:58:12","",4,"affiliation","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_teaching_assistant_experience","VIEW","View",\N,"2026-07-18 18:58:12","",5,"college","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_teaching_assistant_experience","VIEW","View",\N,"2026-07-18 18:58:12","",6,"college_country","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_teaching_assistant_experience","VIEW","View",\N,"2026-07-18 18:58:12","",7,"admin1","String",0,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_teaching_assistant_experience","VIEW","View",\N,"2026-07-18 18:58:12","",8,"admin2","Nullable(String)",1,"","","",0,0,0,0,"",\N
"cna","v_jp_researchers_teaching_assistant_experience","VIEW","View",\N,"2026-07-18 18:58:12","",9,"operation_type","String",0,"","","",0,0,0,0,"",\N
